Region,centrality_pos,centrality_neg,partition,pc_pos,pc_neg,wmdz_pos,wmdz_neg
Medial geniculate complex,2.930240783,0.0,1.0,0.0,0.0,-0.4314636519658623,0.0
Medial habenula,0.0,-3.94554647,8.0,0.0,0.0,-0.7474375350801807,0.0
Medial preoptic area,16.533426202999998,-1.954208777,2.0,0.4550319691789481,0.0,0.921582816264319,0.0
Medial preoptic nucleus,4.826657037,-1.9889424,2.0,0.3169919545514477,0.0,-0.9203294764685291,0.0
Medial pretectal area,0.0,-16.65057708,8.0,0.0,0.0,-0.7474375350801807,0.0
Medial septal nucleus,4.879416787,-0.983520417,1.0,0.0,0.0,1.854493536136834,0.0
Median preoptic nucleus,0.0,-3.918299104,8.0,0.0,0.0,-0.7474375350801807,0.0
Mediodorsal nucleus of thalamus,10.670617257,0.0,5.0,0.5147831567019002,0.0,0.2786894577940887,0.0
Midbrain reticular nucleus,4.915110997,-0.9852649529999999,4.0,0.0,0.0,1.203909519304405,0.0
Nucleus accumbens,1.9420430899999999,0.0,1.0,0.0,0.0,-1.59040343726185,0.0
Olfactory tubercle,3.88375265,-0.983577595,1.0,0.0,0.0,0.686797244862761,0.0
Olivary pretectal nucleus,0.0,-3.932559751,8.0,0.0,0.3717873333122553,-0.7474375350801807,0.0
Orbital area lateral part,14.580338351000002,-0.982801974,6.0,0.2387326641640529,0.0,0.08859330673729804,0.0
Orbital area medial part,8.786902571,-3.868969335,2.0,0.0,0.0,0.3965603541356955,0.0
Orbital area ventrolateral part,15.490271794,-0.9840108470000001,7.0,0.5538643873561122,0.0,-0.4400601764678524,0.0
Parasubiculum,3.899004877,-0.9848723970000001,4.0,0.0,0.0,0.5219034965860094,0.0
Parasubthalamic nucleus,0.0,-20.575030698000003,8.0,0.0,0.4894101215246467,-0.7474375350801807,0.0
Parataenial nucleus,10.787872298000003,-0.995334162,7.0,0.0,0.0,1.117499593488047,0.0
Paraventricular hypothalamic nucleus,2.9316496990000003,0.0,1.0,0.0,0.0,-0.429811301613188,0.0
Pedunculopontine nucleus,1.9526165789999999,-0.961524542,4.0,0.0,0.0,-0.7845038910445329,0.0
Periaqueductal gray,0.9792814470000001,-1.958910597,4.0,0.0,0.4999750051351352,-1.437802212038214,0.0
Perirhinal area,3.9254489889999995,0.0,1.0,0.0,0.0,0.7356979319525944,0.0
Periventricular hypothalamic nucleus posterior part,0.0,-0.981585424,8.0,0.0,0.0,-0.7474375350801807,0.0
Periventricular zone,0.959698747,-0.9521944290000001,4.0,0.0,0.0,-1.450946035383248,0.0
Piriform area,0.972534001,-1.9496910299999999,8.0,0.0,0.4999546233952942,-0.03178341929435561,0.0
Piriform-amygdalar area,7.852331207,-0.967271654,5.0,0.0,0.0,0.9688871959693236,0.0
Pons,0.989677195,-0.9942046520000001,3.0,0.0,0.0,0.559564354732217,0.0
Pons motor related,0.0,-0.9654971609999999,8.0,0.0,0.0,-0.7474375350801807,0.0
Posterior amygdalar nucleus,0.0,-2.9249721600000003,8.0,0.0,0.0,-0.7474375350801807,0.0
Posterior complex of the thalamus,12.591967848,-0.9936332309999999,6.0,0.2579128576452296,0.0,-0.3662095340143259,0.0
Posterior hypothalamic nucleus,6.762683139,0.0,7.0,0.2468110720460502,0.0,-1.473655694259415,0.0
Postsubiculum,0.982486216,0.0,9.0,0.0,0.0,0.0,0.0
Precommissural nucleus,0.0,-12.693051023,8.0,0.0,0.2677330538444368,-0.7474375350801807,0.0
Prelimbic area,3.894171005,-0.999897915,1.0,0.3692714785139704,0.0,-0.4168678901263156,0.0
Presubiculum,2.909790795,-0.9843814009999999,1.0,0.0,0.0,-0.455447015689446,0.0
Primary auditory area,0.9627841109999999,-0.9654971609999999,2.0,0.0,0.0,-1.700405795405548,0.0
Primary motor area,14.651500877,-2.887565973,2.0,0.4432353498454898,0.0,0.6665015896913614,0.0
Primary somatosensory area lower limb,14.590965037999997,-2.9034659,2.0,0.6573187403273829,0.0,-0.3848517950986337,0.0
Primary somatosensory area mouth,7.802626135,-3.932967056,2.0,0.0,0.0,0.1327613870526869,0.0
Primary somatosensory area trunk,22.392732617999997,-1.957487538,6.0,0.4969338509004967,0.0,0.5508257489834696,0.0
Primary somatosensory area upper limb,12.673262036999999,-2.9181128949999997,2.0,0.60140601402471,0.0,-0.117784330951373,0.0
Primary visual area,17.613672948999998,-1.94659035,6.0,0.4009146904355236,0.0,0.1069361630296582,0.0
Reticular nucleus of the thalamus,10.782643631000001,-0.99154834,7.0,0.0,0.0,1.114790131068784,0.0
Retrochiasmatic area,1.915841033,-1.9802827390000002,2.0,0.0,0.0,-1.444974066676332,0.0
Retrosplenial area dorsal part,21.506962656000002,-1.9606190909999999,6.0,0.4823428388248573,0.0,0.1177741457625273,0.0
Retrosplenial area ventral part,0.0,-5.894028222999999,8.0,0.0,0.0,-0.7474375350801807,0.0
Secondary motor area,20.534003372,-1.970433689,6.0,0.404341545428839,0.0,0.5754720778455309,0.0
Subiculum,0.951209084,-0.959169473,3.0,0.0,0.0,-1.287336542988557,0.0
Subparaventricular zone,0.951209084,-1.951837711,3.0,0.0,0.4999425443548756,-1.287336542988557,0.0
Substantia innominata,4.909170109,-0.995306475,4.0,0.0,0.0,1.199922021033756,0.0
Substantia nigra compact part,2.9311166309999996,0.0,4.0,0.0,0.0,-0.1277388981378249,0.0
Substantia nigra reticular part,2.903608912,-0.9720637040000001,4.0,0.0,0.0,-0.1462019598790974,0.0
Subthalamic nucleus,10.791991292999999,-0.991522005,7.0,0.0,0.0,1.119634030842273,0.0
Superior colliculus motor related,2.926263986,-0.99937195,4.0,0.0,0.0,-0.1309959724246268,0.0
Superior colliculus sensory related,3.908884993,-4.811527677,8.0,0.0,0.0,2.128975660239965,0.0
Supplemental somatosensory area,14.611727535,-1.95303043,2.0,0.3184065005445301,0.0,1.179651675853946,0.0
Suprachiasmatic nucleus,0.982486216,0.0,9.0,0.0,0.0,0.0,0.0
Taenia tecta,16.669518171,-1.958083126,6.0,0.2867698973919073,0.0,0.3493129911739323,0.0
Temporal association areas,14.660174548999999,-2.897074428,2.0,0.388562286941505,0.0,0.9335770371444747,0.0
Tuberal nucleus,2.9173368809999998,-3.853332371,8.0,0.0,0.499999439784841,1.399329718172317,0.0
Ventral anterior-lateral complex of the thalamus,9.737312943000001,-1.9054043049999998,6.0,0.5610575954533047,0.0,-1.484774633849873,0.0
Ventral auditory area,10.740477598000002,-2.910891123,2.0,0.0,0.0,0.9201440298112966,0.0
Ventral medial nucleus of the thalamus,7.885860826,-0.964036763,5.0,0.4024947805308544,0.0,-0.2368940105833603,0.0
Ventral tegmental area,12.608418578999999,-0.993871317,7.0,0.5921088482225995,0.0,-0.9567392607099583,0.0
Ventrolateral preoptic nucleus,5.810698003,-1.98858493,2.0,0.4436926141849544,0.0,-0.9184654100635846,0.0
Ventromedial hypothalamic nucleus,4.84159334,0.0,5.0,0.4813481145103197,0.0,-2.157754874804739,0.0
Visceral area,18.533957015000002,-1.934032583,2.0,0.4984940417865245,0.0,0.6615331904028804,0.0
Zona incerta,10.764914383999999,-0.982640773,7.0,0.0,0.0,1.105602946559174,0.0
posteromedial visual area,9.814417342999999,-2.935407249,2.0,0.1763803099871125,0.0,0.4148425506799054,0.0
