Region,centrality_pos,centrality_neg,partition,pc_pos,pc_neg,wmdz_pos,wmdz_neg
Central medial nucleus of the thalamus,7.848009942,7.848009942,3.0,0.0,0.0,-0.01966384490477136,0.24801771562307157
Claustrum,0.0,0.0,1.0,0.0,0.0,-0.8187754144867905,0.750350440572766
Cortical amygdalar area,3.8502067269999998,3.8502067269999998,2.0,0.37334332631802214,0.4998927362178115,0.9762828750414773,0.4993050766163683
Cortical amygdalar area posterior part,3.888951545,3.888951545,1.0,0.6256333986281621,0.0,1.8991237492668198,0.750350440572766
Culmen,0.0,0.0,1.0,0.0,0.4116896132365331,-0.8187754144867905,0.750350440572766
Dentate gyrus,19.555557731999997,19.555557731999997,3.0,0.18729964866659554,0.0,1.7982411892474723,0.24801771562307157
Diagonal band nucleus,13.640373595,13.640373595,3.0,0.13298382493243666,0.44197340598198975,0.8804410105969586,0.24801771562307157
Dorsal auditory area,4.871464592,4.871464592,3.0,0.0,0.0,-0.576043887172234,0.24801771562307157
Dorsal part of the lateral geniculate complex,14.568832679,14.568832679,3.0,0.12477160965407819,0.0,1.0545392267710372,0.24801771562307157
Dorsal peduncular area,14.670836291,14.670836291,3.0,0.3333585841957142,0.0,0.7159941163584378,0.24801771562307157
Dorsomedial nucleus of the hypothalamus,7.886638268,7.886638268,3.0,0.0,0.0,-0.012443383891939459,0.24801771562307157
Ectorhinal area,2.9323105409999997,2.9323105409999997,3.0,0.0,0.0,-0.9385132891111301,0.24801771562307157
Endopiriform nucleus,0.9863246790000001,0.9863246790000001,1.0,0.0,0.0,0.5634749080662542,0.750350440572766
Entorhinal area lateral part,0.0,0.0,1.0,0.0,0.0,-0.8187754144867905,0.750350440572766
Entorhinal area medial part,0.975157522,0.975157522,1.0,0.0,0.0,0.5478250853517903,0.750350440572766
Field CA1,16.696906135,16.696906135,3.0,0.30410727540322213,0.0,1.0845432398388757,0.24801771562307157
Field CA2,21.438406498,21.438406498,3.0,0.24438327639386048,0.0,1.9727734500111105,0.24801771562307157
Field CA3,17.650937179,17.650937179,3.0,0.2900018468321156,0.0,1.2631879049995225,0.24801771562307157
Frontal pole cerebral cortex,15.599082614999999,15.599082614999999,3.0,0.21726663696279114,0.0,1.0675819215369438,0.24801771562307157
Fundus of striatum,4.870410242,4.870410242,2.0,0.32090452616734777,0.0,1.6893780729021868,0.4993050766163683
Globus pallidus external segment,6.84786529,6.84786529,3.0,0.24314770057877744,0.0,-0.38790566735045523,0.24801771562307157
Gustatory areas,0.972534001,0.972534001,1.0,0.0,0.0,0.5441484433436522,0.750350440572766
Inferior colliculus,0.989677195,0.989677195,2.0,0.0,0.0,-0.38353916918244024,0.4993050766163683
Infralimbic area,9.845088664000002,9.845088664000002,3.0,0.0,0.0,0.3536329179877583,0.24801771562307157
Intercalated amygdalar nucleus,2.902568661,2.902568661,1.0,0.445770156442604,0.0,1.8848892535245254,0.750350440572766
Interpeduncular nucleus,13.693755125000001,13.693755125000001,3.0,0.2572024693359828,0.0,0.7039393253368526,0.24801771562307157
Lateral amygdalar nucleus,2.906843265,2.906843265,1.0,0.6666466615676921,0.0,0.55353938214773,0.750350440572766
Lateral dorsal nucleus of thalamus,14.619083872,14.619083872,3.0,0.3366581252613631,0.0,0.7018878393523468,0.24801771562307157
