Region,centrality_pos,centrality_neg,partition,pc_pos,pc_neg,wmdz_pos,wmdz_neg
Medial pretectal area,5.061381287000001,-51.957500233,3.0,0.0,0.5590979843211532,-0.5959117484074905,0.4613299182286965
Medial septal nucleus,24.951335344999997,-2.797315993,1.0,0.6375990828857314,0.0,-0.09212160803514326,0.0
Median preoptic nucleus,4.1468493639999995,-13.230465308000001,2.0,0.319165853478355,0.4970211533469084,-2.66217154427114,0.0
Mediodorsal nucleus of thalamus,44.767112072,-5.23367837,4.0,0.5521197291275768,0.0,0.7959579337188246,0.0
Midbrain reticular nucleus,14.099334443,-4.4186261149999995,4.0,0.3698242080384114,0.3259905524337987,-1.178674828940693,0.0
Nucleus accumbens,13.027177308,-3.2745642719999997,1.0,0.545676655319703,0.6222524605260098,0.5757713861569228,0.0
Olfactory tubercle,21.965890974999997,-5.904618502999999,1.0,0.6260336832043388,0.2320001807496161,-2.109500497502071,0.0
Olivary pretectal nucleus,4.200851053,-27.547320290999995,3.0,0.0,0.5546673997219118,-0.9486408841828722,0.4613299182286965
Orbital area lateral part,49.799470546,-5.288567841,4.0,0.554980057404185,0.0,0.2157973936885254,0.0
Orbital area medial part,34.183497257,-10.883306694999998,2.0,0.1331745707700616,0.0,0.4119422238672124,0.0
Orbital area ventrolateral part,49.41615793,-5.349378528000001,4.0,0.4897001557184824,0.0,0.3400433848888764,0.0
Parasubiculum,9.86301198,-6.001743964,3.0,0.4961913056533633,0.4040405080265107,-0.8255713644458869,-1.584027400114674
Parasubthalamic nucleus,7.786680229,-48.581512213,3.0,0.0,0.4189511910918697,0.5211812979028626,0.4613299182286965
Parataenial nucleus,39.90455806199999,-6.794697242,4.0,0.4888594096300591,0.0,0.5955010575041465,0.0
Paraventricular hypothalamic nucleus,28.512831769999995,-5.804665471,2.0,0.4118414536194037,0.0,-0.8311516086230584,0.0
Paraventricular nucleus of the thalamus,5.749143907,-7.442850823,4.0,0.4834446409514236,0.6409898134445982,-2.225677915714223,0.0
Pedunculopontine nucleus,11.991037025,-7.5920591690000006,3.0,0.4580434255221113,0.3339025488126393,0.4988853696077561,-1.48929826263276
Periaqueductal gray,12.881109621,-10.058780147,3.0,0.4294178275424227,0.0,0.9612921815778542,0.4613299182286965
Perirhinal area,23.859283101,-3.3577846389999997,1.0,0.4715723338687899,0.0,-0.03966666910463781,0.0
Periventricular hypothalamic nucleus posterior part,15.583819587,-7.9922743910000005,4.0,0.4990621006984776,0.0,-1.542261934255493,0.0
Periventricular zone,11.183197353,-5.850848417,4.0,0.2421073214618082,0.4850765114217513,-1.328790710231084,0.0
Piriform area,6.905476095,-12.944188718,3.0,0.0,0.0,0.1599779835431799,0.4613299182286965
Piriform-amygdalar area,32.46699840599999,-5.142319763,4.0,0.2532627182023226,0.0,1.294231869268693,0.0
Pons,7.873172276999999,-3.574878243,3.0,0.3216456747988302,0.349288486315834,-0.09324037895695804,0.4613299182286965
Pons motor related,5.955901259,-7.699133346000001,3.0,0.0,0.5668610551333362,-0.2292503062048937,-0.546016982826008
Posterior amygdalar nucleus,2.62476232,-8.164412703,4.0,0.0,0.173032218907584,-2.337306226724386,0.0
Posterior complex of the thalamus,42.468345439999986,-4.50335242,2.0,0.5469742395771943,0.0,-0.2183994095772099,0.0
Posterior hypothalamic nucleus,26.98331676699999,-6.051044645,4.0,0.2476054686729349,0.0,0.6166962412911976,0.0
Postsubiculum,3.3997379679999997,-10.730327121999998,3.0,0.4977855238459872,0.6334504157821748,-2.020157452715708,-3.546944242852983
Precommissural nucleus,5.737081345,-42.92723976,3.0,0.0,0.4958962029420995,-0.3189440277106314,0.4613299182286965
Prelimbic area,30.265368309999996,-3.5279546059999998,1.0,0.5804975036093105,0.0,0.8720513600855633,0.0
Presubiculum,20.860124302,-5.956085191999999,4.0,0.5336295039089443,0.2380256189288215,-0.8501808839930869,0.0
Primary auditory area,7.579094013000001,-10.946928525999999,2.0,0.3779441117682946,0.1332486983244565,-2.388320681812833,0.0
Primary motor area,42.260143852,-9.690934903,2.0,0.3241759668375039,0.0,0.6855715081019833,0.0
Primary somatosensory area lower limb,47.166799218,-9.59352882,2.0,0.43331753785271,0.0,0.4621956305155127,0.0
Primary somatosensory area mouth,32.55465246500001,-8.984363233000002,2.0,0.09793576057307585,0.0,0.319139173566364,0.0
Primary somatosensory area trunk,49.23461063999999,-8.626759252000001,2.0,0.4521750202611098,0.0,0.6108543541328224,0.0
Primary somatosensory area upper limb,46.21313447000001,-10.474430699,2.0,0.420595915858295,0.0,0.4750549435844845,0.0
Primary visual area,44.39720150899999,-9.354382062,2.0,0.4007432719430856,0.0,0.5961838305784303,0.0
Reticular nucleus of the thalamus,38.85102856699999,-6.783106049000001,4.0,0.4842888785617228,0.0,0.5866056168649293,0.0
Retrochiasmatic area,14.364515969999998,-12.210191248000003,2.0,0.1132638976099237,0.0,-1.560844569950369,0.0
Retrosplenial area dorsal part,48.932653762,-8.738589638,2.0,0.4564022065621072,0.0,0.649080185377819,0.0
Retrosplenial area ventral part,3.439960016,-20.080992932,3.0,0.3650720300065278,0.2768222524736209,-1.599304561350579,-2.450344694120071
Secondary motor area,49.54802327599999,-8.602763298,2.0,0.4706216380842155,0.0,0.6121902798465045,0.0
Subiculum,11.686211325,-7.888811523,2.0,0.3327932020264743,0.3428993839147535,-2.023596860215706,0.0
Subparaventricular zone,9.161754211,-11.443542421999998,2.0,0.0,0.3377963976489657,-2.030124871258637,0.0
Substantia innominata,17.374009840000006,-4.404041754,4.0,0.2488807724589828,0.3181139255595399,-0.5725442786989685,0.0
Substantia nigra compact part,9.962642529,-5.161616136,4.0,0.4649095609010381,0.4999360608945805,-1.806345343749687,0.0
Substantia nigra reticular part,17.336626478000003,-4.397618270000001,4.0,0.0,0.0,-0.2124391248171318,0.0
Subthalamic nucleus,39.069746732,-6.070490306,4.0,0.4917251238098564,0.0,0.4680282756071361,0.0
Superior colliculus motor related,12.206785409000002,-5.930051637,3.0,0.4998461378284353,0.234902609277965,-0.1249077951809086,-0.5163973994636453
Superior colliculus sensory related,9.794028198000001,-28.487261804999996,3.0,0.0,0.05256508792489467,1.34398808182562,0.4613299182286965
Supplemental somatosensory area,43.702167755,-10.689725601000001,2.0,0.354354850224872,0.0,0.6189297601887124,0.0
Suprachiasmatic nucleus,1.824721619,-8.21765686,2.0,0.4970461560764535,0.6196323644666754,-2.930307746594519,0.0
Taenia tecta,46.562809427000005,-8.420265713,2.0,0.5020250952947662,0.0,0.3064357650671676,0.0
Temporal association areas,41.391990102,-9.778818635,2.0,0.2980999899501393,0.0,0.6865527893985179,0.0
Tuberal nucleus,8.051550726,-20.723681961000004,3.0,0.1799180049573382,0.07556832144752679,0.2998891559484528,0.4613299182286965
Ventral anterior-lateral complex of the thalamus,48.125088760999994,-6.017212467,4.0,0.5603910673759658,0.0,0.4404852059204505,0.0
Ventral auditory area,40.792077864,-11.517127347999999,2.0,0.3423877680297515,0.0,0.4244880727493191,0.0
Ventral medial nucleus of the thalamus,40.31332773000001,-5.139312963,4.0,0.4647962406224569,0.0,1.095149247798272,0.0
Ventral tegmental area,43.022366905999995,-5.958833615,4.0,0.4988755601786335,0.0,0.5378382613112396,0.0
Ventrolateral preoptic nucleus,38.82259222,-9.616919823000002,2.0,0.4443021024630228,0.0,-0.2201053836800478,0.0
Ventromedial hypothalamic nucleus,27.463597281999995,-4.407201370000001,4.0,0.05849904787699689,0.0,1.130591767591278,0.0
Visceral area,42.79746946400001,-8.893354637,2.0,0.3515787788262587,0.0,0.6385031942412893,0.0
Zona incerta,37.96883056100001,-6.096113066,4.0,0.4886349684838939,0.0,0.4389462249370513,0.0
posteromedial visual area,37.425967337,-10.565365166,2.0,0.1211121316878639,0.0,0.7699798373903735,0.0
